lib,loops,diff1,diff2,diff3,diff4,diff5,diff6,diff7,diff8,diff9,diff10,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10
async,10,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.93,3.52,4.58,5.4,13.95,14.77,15.59,16.41,17.22,18.04,18.86,20.41,21.23,22.61,23.43,24.25,25.06,25.88,26.73,27.55
async,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7.46,14.67,21.35,27.98,34.73,41.1,47.55,53.88,60.47,21.75,28.25,34.57,41.17,47.56,54.06,60.38,27.78,34.1,40.63,46.96
async,500,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,30.65,17.62,47.94,41.97,72.23,102.5,132.76,64.01,94.27,124.44,60.43,90.6,120.77,150.94,86.22,116.38,147.32,82.32,112.51,142.68
async,1000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,60.41,25.83,85.99,57.95,118.1,89.08,149.37,209.53,74.06,134.29,194.45,254.63,125.71,186.04,246.2,118.16,178.32,238.47,298.71,169.81
